"stdliv_next5","stdliv_next5_di","stdliv_past5","stdliv_past5_di","cat_age","wave","female","education","EGP6","income","pensions","unemployed","car_owner","cntry","y1"
1,1,1,1,2,1993,1,3,"1",3,0,0,0,"ukraine",763
3,3,1,1,4,1993,0,3,"1",1,1,0,0,"ukraine",1394
1,1,1,1,1,1993,0,2,"1",1,0,0,0,"ukraine",2366
1,1,1,1,1,1993,1,2,"1",3,0,0,1,"ukraine",37
1,1,2,1,3,1993,1,2,"5",3,1,0,1,"ukraine",1806
4,2,2,1,4,1993,0,1,"5",2,0,0,0,"ukraine",1884
1,1,1,1,2,1993,1,2,"1",1,0,0,0,"ukraine",2061
4,2,2,1,4,1993,1,1,"2",3,1,0,1,"ukraine",1875
3,3,1,1,4,1993,1,1,"6",1,1,0,0,"ukraine",2144
3,3,1,1,4,1993,1,1,"1",1,0,0,0,"ukraine",2363
1,1,1,1,3,1993,1,1,"4",2,1,0,0,"ukraine",144
3,3,3,3,1,1993,0,2,"4",3,0,0,0,"ukraine",344
3,3,1,1,3,1993,0,2,"6",1,0,1,0,"ukraine",1334
3,3,1,1,1,1993,1,3,"1",2,0,0,0,"ukraine",1679
4,2,1,1,1,1993,1,2,"3",3,0,0,1,"ukraine",839
3,3,1,1,2,1993,0,3,"6",1,0,0,0,"ukraine",1524
1,1,1,1,3,1993,1,1,"1",1,1,0,0,"ukraine",2550
1,1,1,1,3,1993,1,1,"5",2,0,0,0,"ukraine",238
1,1,1,1,3,1993,0,3,"3",1,0,0,0,"ukraine",753
3,3,1,1,2,1993,0,1,"1",3,0,0,0,"ukraine",761
3,3,1,1,3,1993,0,1,"1",2,0,0,0,"ukraine",1773
4,2,1,1,3,1993,1,1,"6",2,0,0,0,"ukraine",1889
1,1,1,1,3,1993,1,2,"1",2,0,0,0,"ukraine",1564
1,1,2,1,3,1993,1,2,"1",1,0,0,0,"ukraine",167
3,3,1,1,2,1993,0,1,"5",2,0,0,0,"ukraine",1279
2,1,2,1,3,1993,0,3,"1",1,1,0,1,"ukraine",1303
2,1,1,1,2,1993,1,1,"4",1,0,0,0,"ukraine",1841
4,2,1,1,3,1993,1,1,"4",1,0,0,0,"ukraine",2137
3,3,2,1,3,1993,1,1,"6",1,1,0,0,"ukraine",2148
4,2,1,1,3,1993,0,3,"1",2,0,0,0,"ukraine",1885
1,1,2,1,4,1993,1,2,"1",2,1,0,0,"ukraine",471
2,1,1,1,4,1993,1,1,"4",3,1,0,0,"ukraine",1965
1,1,1,1,4,1993,1,1,"1",2,1,0,0,"ukraine",1158
3,3,1,1,3,1993,0,1,"6",1,0,0,0,"ukraine",1693
1,1,1,1,4,1993,0,1,"4",1,1,0,0,"ukraine",1422
3,3,4,2,2,1993,1,1,"7",3,0,0,0,"ukraine",1213
3,3,1,1,4,1993,1,1,"4",1,1,0,0,"ukraine",181
3,3,1,1,4,1993,1,1,"6",1,1,0,0,"ukraine",1277
1,1,1,1,3,1993,1,3,"1",1,0,0,1,"ukraine",1786
1,1,1,1,3,1993,0,2,"4",1,1,0,0,"ukraine",39
4,2,1,1,4,1993,1,3,"1",2,1,0,0,"ukraine",1496
2,1,4,2,2,1993,1,3,"2",1,0,0,1,"ukraine",1650
3,3,2,1,1,1993,1,1,"5",2,0,0,0,"ukraine",543
4,2,1,1,4,1993,0,2,"1",3,0,0,0,"ukraine",1036
4,2,1,1,3,1993,0,1,"4",1,1,1,0,"ukraine",2385
4,2,1,1,2,1993,1,3,"1",1,0,0,0,"ukraine",1549
3,3,2,1,1,1993,0,2,"4",3,0,0,0,"ukraine",1737
1,1,1,1,2,1993,0,3,"1",1,0,0,0,"ukraine",336
4,2,3,3,1,1993,1,1,"5",1,0,0,0,"ukraine",428
4,2,1,1,4,1993,1,2,"4",3,0,0,0,"ukraine",678
3,3,3,3,3,1993,0,2,"4",1,0,0,1,"ukraine",1483
2,1,2,1,4,1993,1,1,"4",3,1,0,0,"ukraine",2347
3,3,2,1,2,1993,1,1,"6",2,0,0,0,"ukraine",1893
3,3,1,1,2,1993,1,1,"5",1,0,0,0,"ukraine",2322
3,3,2,1,4,1993,1,1,"2",1,1,0,0,"ukraine",2062
3,3,3,3,1,1993,0,2,"4",3,0,0,1,"ukraine",1216
3,3,1,1,3,1993,1,1,"4",1,1,0,1,"ukraine",1906
3,3,3,3,2,1993,0,2,"4",3,0,0,1,"ukraine",1149
5,2,4,2,2,1993,0,2,"1",3,0,0,1,"ukraine",742
2,1,2,1,2,1993,0,3,"1",3,0,0,0,"ukraine",2392
3,3,2,1,2,1993,1,1,"5",2,0,0,1,"ukraine",573
3,3,3,3,2,1993,1,2,"1",1,0,0,0,"ukraine",1706
1,1,1,1,2,1993,1,3,"1",3,0,0,1,"ukraine",598
1,1,1,1,4,1993,1,1,"5",3,1,0,1,"ukraine",493
4,2,1,1,4,1993,0,3,"1",1,1,0,0,"ukraine",785
1,1,1,1,4,1993,1,1,"4",3,0,0,0,"ukraine",514
3,3,1,1,4,1993,0,2,"1",3,1,0,1,"ukraine",2402
1,1,1,1,4,1993,0,1,"6",1,1,0,0,"ukraine",1050
1,1,1,1,4,1993,1,2,"1",1,1,0,0,"ukraine",1237
3,3,3,3,2,1993,1,1,"3",1,0,0,0,"ukraine",496
4,2,1,1,4,1993,1,1,"2",1,1,0,0,"ukraine",137
1,1,1,1,2,1993,1,2,"4",1,0,0,0,"ukraine",1961
3,3,1,1,4,1993,1,2,"1",1,1,0,0,"ukraine",2256
4,2,1,1,3,1993,1,3,"1",3,0,0,0,"ukraine",1563
1,1,1,1,3,1993,1,1,"4",1,0,0,0,"ukraine",727
3,3,1,1,4,1993,0,1,"5",3,1,0,0,"ukraine",2090
1,1,1,1,2,1993,0,2,"5",1,0,0,0,"ukraine",2352
4,2,3,3,2,1993,0,1,"4",3,0,0,0,"ukraine",1634
2,1,3,3,2,1993,1,2,"2",2,0,0,1,"ukraine",1820
4,2,1,1,3,1993,1,3,"4",3,0,0,0,"ukraine",558
1,1,1,1,4,1993,1,1,"2",1,1,0,0,"ukraine",491
1,1,1,1,4,1993,0,2,"4",1,1,0,0,"ukraine",355
4,2,2,1,2,1993,0,3,"1",3,0,0,0,"ukraine",802
3,3,1,1,4,1993,1,3,"1",1,1,0,0,"ukraine",42
3,3,1,1,2,1993,1,1,"2",3,0,0,1,"ukraine",2346
1,1,2,1,1,1993,1,1,"2",1,0,0,1,"ukraine",2218
4,2,2,1,1,1993,0,3,"1",3,0,0,0,"ukraine",2404
2,1,4,2,2,1993,0,2,"1",3,0,0,1,"ukraine",779
1,1,1,1,3,1993,0,1,"6",2,0,0,0,"ukraine",1322
3,3,1,1,4,1993,1,1,"7",1,1,0,0,"ukraine",542
1,1,1,1,2,1993,1,1,"4",1,0,0,0,"ukraine",2442
3,3,1,1,3,1993,1,3,"1",1,0,0,0,"ukraine",1535
3,3,2,1,2,1993,0,2,"5",3,0,0,0,"ukraine",783
3,3,5,2,1,1993,0,2,"4",3,0,0,0,"ukraine",966
4,2,1,1,2,1993,1,2,"1",2,0,0,0,"ukraine",2281
3,3,1,1,2,1993,1,2,"1",3,0,0,1,"ukraine",352
5,2,5,2,2,1993,0,3,"1",3,0,0,0,"ukraine",258
3,3,1,1,4,1993,1,1,"5",3,0,0,0,"ukraine",872
3,3,1,1,4,1993,1,1,"5",2,1,0,1,"ukraine",194
3,3,1,1,2,1993,0,1,"4",2,0,0,0,"ukraine",788
3,3,1,1,4,1993,1,1,"7",3,0,0,0,"ukraine",555
4,2,4,2,3,1993,0,2,"5",2,0,0,0,"ukraine",2136
2,1,2,1,2,1993,0,1,"3",3,0,0,0,"ukraine",2507
2,1,1,1,2,1993,0,1,"2",1,0,0,0,"ukraine",1874
4,2,1,1,4,1993,0,1,"4",1,1,0,0,"ukraine",411
2,1,1,1,3,1993,1,1,"2",3,0,0,1,"ukraine",908
1,1,2,1,2,1993,0,2,"4",3,0,0,0,"ukraine",546
3,3,1,1,1,1993,1,2,"7",1,0,0,0,"ukraine",1498
3,3,1,1,3,1993,0,1,"6",1,0,0,0,"ukraine",2260
2,1,3,3,2,1993,0,3,"1",3,0,0,0,"ukraine",862
4,2,1,1,4,1993,1,1,"1",1,0,0,0,"ukraine",1099
3,3,2,1,4,1993,1,1,"6",1,1,0,0,"ukraine",2170
1,1,4,2,4,1993,0,2,"5",2,1,0,0,"ukraine",2231
3,3,5,2,2,1993,0,2,"4",3,0,0,0,"ukraine",805
1,1,1,1,2,1993,1,2,"1",3,0,0,0,"ukraine",332
3,3,1,1,4,1993,0,1,"5",3,0,0,0,"ukraine",3
2,1,1,1,4,1993,1,1,"6",2,1,0,0,"ukraine",1628
3,3,1,1,3,1993,1,3,"1",1,0,0,0,"ukraine",951
3,3,1,1,1,1993,1,3,"5",2,0,0,0,"ukraine",2023
3,3,1,1,4,1993,1,1,"6",1,1,0,0,"ukraine",565
3,3,1,1,3,1993,1,2,"4",2,0,0,0,"ukraine",445
3,3,1,1,2,1993,1,2,"4",2,0,0,1,"ukraine",45
3,3,4,2,2,1993,0,3,"1",1,1,0,0,"ukraine",731
4,2,1,1,2,1993,1,1,"4",3,0,0,0,"ukraine",2500
3,3,1,1,4,1993,1,1,"6",1,1,0,0,"ukraine",2274
1,1,1,1,2,1993,0,2,"6",3,0,0,0,"ukraine",749
2,1,2,1,3,1993,0,1,"5",3,0,0,0,"ukraine",1009
3,3,1,1,3,1993,0,1,"6",1,0,0,0,"ukraine",2159
3,3,2,1,4,1993,1,1,"6",2,1,0,1,"ukraine",2158
3,3,3,3,2,1993,0,3,"1",3,0,0,1,"ukraine",896
3,3,1,1,2,1993,0,2,"6",3,0,0,0,"ukraine",1008
3,3,3,3,4,1993,1,2,"1",3,1,0,1,"ukraine",2344
1,1,1,1,2,1993,0,1,"6",1,0,0,0,"ukraine",1281
1,1,3,3,3,1993,1,2,"1",3,0,0,0,"ukraine",1600
4,2,1,1,2,1993,0,3,"1",3,0,0,1,"ukraine",1954
1,1,1,1,4,1993,1,1,"5",1,1,0,0,"ukraine",1144
3,3,1,1,4,1993,0,1,"6",1,1,0,0,"ukraine",1000
3,3,2,1,3,1993,0,2,"6",1,0,0,0,"ukraine",1401
1,1,2,1,1,1993,1,1,"1",3,0,0,0,"ukraine",578
2,1,1,1,3,1993,0,1,"6",1,1,0,1,"ukraine",1043
1,1,1,1,2,1993,1,2,"2",2,0,0,1,"ukraine",1964
3,3,2,1,4,1993,1,1,"6",1,1,0,0,"ukraine",2167
4,2,3,3,2,1993,1,3,"1",3,0,0,1,"ukraine",2439
3,3,1,1,4,1993,0,1,"5",1,1,0,0,"ukraine",1695
4,2,1,1,4,1993,1,3,"1",2,0,0,0,"ukraine",701
2,1,2,1,4,1993,1,2,"2",2,1,0,0,"ukraine",1995
3,3,1,1,3,1993,0,2,"4",3,0,0,0,"ukraine",134
3,3,4,2,3,1993,1,1,"4",3,0,0,0,"ukraine",1676
1,1,1,1,2,1993,1,2,"4",1,0,0,0,"ukraine",2277
3,3,2,1,2,1993,0,2,"6",2,0,0,1,"ukraine",1881
1,1,1,1,3,1993,0,3,"1",1,0,0,1,"ukraine",164
1,1,1,1,3,1993,1,3,"4",3,0,0,1,"ukraine",1125
4,2,2,1,1,1993,1,2,"7",3,0,0,0,"ukraine",686
1,1,1,1,4,1993,1,1,"6",1,1,0,0,"ukraine",219
3,3,5,2,3,1993,0,2,"1",3,0,0,1,"ukraine",2323
4,2,2,1,2,1993,1,3,"1",1,0,0,0,"ukraine",334
1,1,1,1,4,1993,1,1,"2",2,1,0,0,"ukraine",474
4,2,2,1,3,1993,1,2,"5",3,0,0,0,"ukraine",879
2,1,1,1,2,1993,1,2,"2",2,0,0,0,"ukraine",1186
3,3,1,1,3,1993,1,1,"5",2,0,0,0,"ukraine",1991
3,3,1,1,4,1993,1,2,"1",3,0,0,0,"ukraine",1244
3,3,1,1,2,1993,1,2,"1",1,0,0,0,"ukraine",1441
3,3,3,3,3,1993,1,3,"1",3,0,0,1,"ukraine",1882
3,3,2,1,2,1993,0,3,"3",2,0,0,1,"ukraine",70
3,3,1,1,3,1993,1,1,"5",1,0,0,0,"ukraine",449
2,1,1,1,2,1993,1,1,"4",2,0,0,0,"ukraine",1872
2,1,1,1,4,1993,0,3,"1",3,0,0,1,"ukraine",2451
2,1,1,1,3,1993,1,3,"1",3,0,0,1,"ukraine",676
3,3,1,1,3,1993,1,2,"4",3,0,0,0,"ukraine",2425
3,3,4,2,3,1993,0,2,"1",3,0,0,1,"ukraine",1132
3,3,2,1,3,1993,1,1,"5",3,1,0,0,"ukraine",1221
1,1,1,1,4,1993,1,1,"5",2,1,0,0,"ukraine",2525
2,1,1,1,4,1993,1,3,"1",1,1,0,1,"ukraine",1723
1,1,1,1,3,1993,0,2,"5",2,0,0,0,"ukraine",1145
2,1,1,1,3,1993,1,2,"1",2,1,0,0,"ukraine",28
3,3,4,2,2,1993,1,3,"4",2,0,0,0,"ukraine",2047
1,1,1,1,4,1993,0,1,"5",2,1,0,0,"ukraine",1103
3,3,1,1,4,1993,1,1,"3",1,1,0,0,"ukraine",844
3,3,1,1,2,1993,0,2,"4",2,0,0,1,"ukraine",1248
1,1,2,1,3,1993,1,3,"1",2,0,0,0,"ukraine",2254
4,2,4,2,2,1993,1,1,"5",3,0,0,0,"ukraine",777
2,1,2,1,3,1993,0,2,"5",3,0,0,0,"ukraine",1879
3,3,1,1,2,1993,1,1,"5",2,0,0,1,"ukraine",1837
4,2,1,1,3,1993,0,1,"4",3,0,0,0,"ukraine",252
3,3,1,1,1,1993,1,2,"1",2,0,1,0,"ukraine",2251
3,3,4,2,1,1993,1,3,"4",3,0,0,1,"ukraine",2541
2,1,3,3,2,1993,1,2,"4",2,0,0,1,"ukraine",107
1,1,1,1,4,1993,1,1,"4",1,1,0,0,"ukraine",1215
1,1,1,1,4,1993,1,1,"1",1,1,0,0,"ukraine",1479
3,3,2,1,2,1993,1,1,"6",2,0,0,0,"ukraine",1356
3,3,3,3,2,1993,1,3,"1",3,0,0,0,"ukraine",359
1,1,1,1,3,1993,0,1,"3",2,1,0,0,"ukraine",759
1,1,1,1,2,1993,1,3,"1",2,0,0,0,"ukraine",472
4,2,2,1,4,1993,1,1,"6",1,1,0,0,"ukraine",2418
3,3,2,1,3,1993,1,2,"1",1,0,0,0,"ukraine",1694
3,3,1,1,4,1993,1,1,"5",1,1,0,0,"ukraine",2302
2,1,1,1,3,1993,0,1,"5",3,0,0,1,"ukraine",196
1,1,1,1,4,1993,0,2,"4",3,0,0,1,"ukraine",271
1,1,1,1,4,1993,1,1,"1",1,1,0,0,"ukraine",323
4,2,2,1,4,1993,0,1,"3",2,1,0,0,"ukraine",1287
3,3,1,1,3,1993,1,1,"5",1,0,0,0,"ukraine",946
3,3,2,1,3,1993,0,2,"5",2,0,0,1,"ukraine",915
1,1,1,1,4,1993,1,2,"7",1,1,0,0,"ukraine",528
1,1,1,1,4,1993,0,1,"4",1,0,0,0,"ukraine",1382
4,2,1,1,2,1993,1,3,"1",4,0,0,0,"ukraine",673
3,3,1,1,1,1993,1,1,"5",1,0,0,0,"ukraine",1691
3,3,2,1,2,1993,1,2,"2",2,0,0,0,"ukraine",1455
3,3,1,1,2,1993,0,2,"4",3,0,0,0,"ukraine",2080
1,1,1,1,3,1993,0,3,"1",3,0,0,1,"ukraine",2505
1,1,3,3,2,1993,1,2,"2",2,0,0,1,"ukraine",2429
4,2,2,1,1,1993,0,2,"1",2,0,0,0,"ukraine",830
3,3,1,1,1,1993,0,1,"5",2,0,0,0,"ukraine",52
4,2,1,1,3,1993,1,3,"1",2,0,0,0,"ukraine",1121
3,3,1,1,4,1993,1,1,"5",2,1,0,0,"ukraine",2526
4,2,3,3,2,1993,0,1,"1",4,0,0,0,"ukraine",640
2,1,2,1,3,1993,1,1,"5",1,0,0,0,"ukraine",829
4,2,2,1,3,1993,1,2,"4",2,0,0,0,"ukraine",1856
3,3,1,1,3,1993,1,1,"5",3,0,0,0,"ukraine",568
1,1,1,1,3,1993,1,3,"1",3,0,0,1,"ukraine",2024
1,1,1,1,2,1993,0,2,"5",1,0,0,0,"ukraine",1796
2,1,1,1,4,1993,1,1,"4",2,1,0,0,"ukraine",2067
4,2,1,1,2,1993,1,2,"1",1,0,0,0,"ukraine",1891
1,1,1,1,1,1993,1,2,"7",2,0,0,0,"ukraine",1810
3,3,2,1,2,1993,1,3,"4",3,0,0,0,"ukraine",1309
1,1,1,1,2,1993,0,2,"1",3,0,0,0,"ukraine",2115
3,3,1,1,3,1993,0,3,"1",2,0,0,0,"ukraine",2481
1,1,1,1,1,1993,1,3,"4",3,0,0,0,"ukraine",685
1,1,1,1,4,1993,1,1,"4",2,1,0,0,"ukraine",403
3,3,2,1,2,1993,1,1,"6",2,0,0,0,"ukraine",1864
1,1,1,1,4,1993,0,2,"3",2,0,0,1,"ukraine",498
1,1,1,1,4,1993,1,1,"6",1,1,0,0,"ukraine",1046
2,1,1,1,2,1993,1,3,"1",2,0,0,0,"ukraine",1094
1,1,2,1,3,1993,0,1,"5",1,1,0,0,"ukraine",402
2,1,2,1,3,1993,0,1,"3",3,0,0,0,"ukraine",303
1,1,2,1,3,1993,1,3,"1",3,0,0,0,"ukraine",1106
1,1,1,1,4,1993,0,2,"4",2,1,0,0,"ukraine",270
5,2,3,3,4,1993,1,1,"6",1,1,0,0,"ukraine",2141
1,1,1,1,3,1993,1,1,"5",1,0,0,0,"ukraine",1049
3,3,1,1,4,1993,0,1,"4",1,1,0,1,"ukraine",2190
3,3,1,1,3,1993,1,2,"6",1,0,0,0,"ukraine",1539
4,2,3,3,4,1993,0,2,"3",2,1,0,0,"ukraine",499
2,1,1,1,4,1993,1,1,"6",2,1,0,0,"ukraine",2367
3,3,1,1,4,1993,1,2,"1",2,1,0,0,"ukraine",1258
1,1,1,1,4,1993,0,1,"4",2,1,0,0,"ukraine",1161
2,1,1,1,4,1993,1,1,"6",1,1,0,0,"ukraine",2169
3,3,1,1,1,1993,0,1,"5",2,0,0,0,"ukraine",455
1,1,1,1,4,1993,1,1,"5",3,1,0,0,"ukraine",2431
2,1,1,1,2,1993,0,2,"2",2,0,0,0,"ukraine",2522
3,3,2,1,2,1993,0,3,"6",3,0,0,0,"ukraine",1899
3,3,3,3,2,1993,1,3,"1",3,0,0,1,"ukraine",730
3,3,1,1,3,1993,0,1,"6",1,1,0,0,"ukraine",2262
4,2,4,2,1,1993,0,2,"1",3,0,0,0,"ukraine",1774
2,1,2,1,2,1993,1,3,"1",3,0,0,0,"ukraine",1390
3,3,1,1,4,1993,1,1,"6",1,1,0,0,"ukraine",1993
3,3,1,1,2,1993,1,1,"5",2,0,0,0,"ukraine",130
3,3,1,1,4,1993,1,1,"6",1,1,0,0,"ukraine",2270
4,2,1,1,2,1993,1,1,"2",1,0,0,0,"ukraine",625
3,3,3,3,1,1993,1,2,"2",3,0,0,0,"ukraine",1026
1,1,1,1,4,1993,1,1,"6",1,1,0,0,"ukraine",1625
2,1,2,1,4,1993,0,2,"1",2,1,0,0,"ukraine",1153
2,1,1,1,2,1993,0,1,"5",1,0,0,0,"ukraine",1045
4,2,1,1,2,1993,1,1,"5",3,0,0,1,"ukraine",690
3,3,1,1,4,1993,0,1,"7",1,1,0,0,"ukraine",1946
3,3,3,3,1,1993,1,1,"3",1,0,0,0,"ukraine",208
4,2,1,1,3,1993,1,1,"5",2,1,0,0,"ukraine",538
3,3,1,1,4,1993,1,1,"6",1,1,0,0,"ukraine",1405
2,1,1,1,3,1993,1,2,"5",1,1,0,0,"ukraine",2314
3,3,1,1,1,1993,0,2,"5",2,0,0,0,"ukraine",1618
3,3,1,1,2,1993,1,2,"4",3,0,0,0,"ukraine",2491
2,1,1,1,1,1993,0,1,"4",2,0,0,0,"ukraine",1921
1,1,1,1,2,1993,1,3,"4",3,0,0,0,"ukraine",1015
4,2,1,1,4,1993,1,1,"3",2,1,0,0,"ukraine",1742
2,1,1,1,1,1993,1,2,"4",1,0,0,0,"ukraine",2030
2,1,1,1,2,1993,0,3,"4",2,0,0,1,"ukraine",1672
1,1,1,1,3,1993,0,3,"1",3,1,0,0,"ukraine",2444
1,1,1,1,3,1993,1,2,"2",2,0,0,0,"ukraine",487
3,3,1,1,4,1993,0,1,"6",1,1,0,0,"ukraine",2268
2,1,2,1,1,1993,0,1,"4",2,0,0,0,"ukraine",1849
1,1,1,1,2,1993,0,1,"5",2,0,0,0,"ukraine",1957
1,1,1,1,3,1993,1,3,"1",3,0,0,0,"ukraine",24
3,3,1,1,3,1993,1,1,"4",3,1,0,0,"ukraine",2345
3,3,3,3,3,1993,1,1,"4",3,0,0,1,"ukraine",1384
3,3,1,1,4,1993,0,2,"1",2,1,0,0,"ukraine",2139
4,2,2,1,4,1993,1,1,"6",2,1,0,0,"ukraine",781
3,3,1,1,2,1993,1,2,"5",1,0,0,0,"ukraine",1487
2,1,1,1,2,1993,1,3,"1",3,0,0,1,"ukraine",311
3,3,1,1,2,1993,0,2,"6",3,0,0,1,"ukraine",1137
1,1,1,1,2,1993,1,2,"4",3,0,0,0,"ukraine",1219
3,3,2,1,2,1993,0,2,"4",3,0,0,0,"ukraine",944
1,1,1,1,1,1993,0,1,"1",2,0,0,0,"ukraine",1951
2,1,1,1,2,1993,1,3,"1",3,0,0,0,"ukraine",1731
3,3,1,1,1,1993,1,2,"4",2,0,0,1,"ukraine",111
1,1,1,1,3,1993,0,1,"4",2,0,0,0,"ukraine",1170
3,3,1,1,2,1993,1,2,"5",2,0,0,0,"ukraine",281
3,3,1,1,2,1993,1,1,"2",1,0,0,0,"ukraine",2259
3,3,1,1,3,1993,1,1,"4",1,1,0,0,"ukraine",918
3,3,1,1,2,1993,0,2,"4",2,0,0,0,"ukraine",55
1,1,1,1,3,1993,1,3,"1",3,0,0,0,"ukraine",366
1,1,1,1,4,1993,1,1,"7",1,1,0,0,"ukraine",1435
3,3,1,1,2,1993,1,1,"6",1,0,0,0,"ukraine",1542
2,1,2,1,4,1993,1,1,"6",2,0,0,0,"ukraine",218
3,3,1,1,1,1993,1,3,"7",3,0,1,1,"ukraine",421
2,1,3,3,2,1993,1,1,"2",3,0,0,0,"ukraine",698
3,3,1,1,3,1993,1,3,"1",2,0,0,0,"ukraine",2081
1,1,1,1,3,1993,1,1,"2",1,1,0,0,"ukraine",1054
3,3,2,1,3,1993,1,3,"1",3,0,0,1,"ukraine",2248
3,3,5,2,1,1993,1,1,"5",2,0,0,0,"ukraine",2213
2,1,2,1,2,1993,0,1,"5",3,0,0,1,"ukraine",965
1,1,1,1,4,1993,1,1,"7",1,1,0,0,"ukraine",2434
1,1,1,1,4,1993,1,1,"6",1,1,0,0,"ukraine",1426
3,3,2,1,2,1993,1,1,"5",2,0,0,0,"ukraine",694
3,3,1,1,3,1993,0,1,"5",3,0,0,1,"ukraine",823
3,3,2,1,4,1993,1,1,"4",2,1,0,0,"ukraine",934
1,1,1,1,4,1993,1,1,"5",1,1,0,0,"ukraine",59
1,1,1,1,2,1993,1,2,"1",3,0,0,0,"ukraine",2509
1,1,1,1,4,1993,0,1,"5",2,1,0,0,"ukraine",1064
3,3,1,1,3,1993,0,3,"1",2,1,0,1,"ukraine",2005
2,1,1,1,3,1993,0,1,"5",2,0,0,0,"ukraine",1756
4,2,1,1,3,1993,1,2,"3",3,0,0,0,"ukraine",2313
2,1,2,1,2,1993,0,2,"5",3,1,0,0,"ukraine",780
2,1,3,3,1,1993,0,1,"5",3,0,0,0,"ukraine",1338
1,1,1,1,4,1993,1,1,"5",1,1,0,0,"ukraine",1765
3,3,1,1,4,1993,0,1,"5",2,1,0,0,"ukraine",639
4,2,2,1,3,1993,0,3,"1",3,0,0,1,"ukraine",1126
1,1,1,1,3,1993,0,1,"5",1,0,1,0,"ukraine",1604
3,3,1,1,3,1993,1,1,"2",1,1,0,0,"ukraine",1202
3,3,1,1,2,1993,0,1,"5",2,0,0,0,"ukraine",1701
1,1,1,1,3,1993,1,2,"1",2,1,0,0,"ukraine",1013
2,1,1,1,4,1993,0,1,"5",1,1,0,0,"ukraine",1391
3,3,1,1,3,1993,1,2,"1",3,0,0,0,"ukraine",881
1,1,1,1,4,1993,0,1,"6",1,1,0,0,"ukraine",2286
3,3,1,1,3,1993,0,3,"1",3,0,0,0,"ukraine",1359
3,3,3,3,4,1993,1,1,"6",2,1,0,0,"ukraine",846
3,3,2,1,4,1993,1,1,"5",2,1,0,0,"ukraine",1293
3,3,3,3,4,1993,0,2,"5",2,1,0,1,"ukraine",1112
4,2,1,1,2,1993,1,2,"5",3,0,0,0,"ukraine",563
2,1,3,3,4,1993,1,3,"1",3,1,0,1,"ukraine",198
3,3,1,1,4,1993,1,1,"6",2,1,0,0,"ukraine",762
3,3,1,1,3,1993,1,3,"1",2,1,0,0,"ukraine",1233
1,1,1,1,4,1993,1,1,"5",1,1,0,0,"ukraine",161
2,1,1,1,4,1993,0,1,"4",1,0,0,0,"ukraine",86
1,1,1,1,3,1993,1,2,"4",2,1,0,0,"ukraine",228
3,3,1,1,4,1993,0,1,"5",2,1,0,0,"ukraine",647
3,3,1,1,2,1993,0,3,"1",3,0,0,0,"ukraine",241
2,1,2,1,2,1993,0,2,"3",2,0,1,0,"ukraine",1645
3,3,2,1,2,1993,0,3,"1",3,0,0,0,"ukraine",2469
3,3,3,3,2,1993,1,2,"2",3,0,0,0,"ukraine",2116
4,2,3,3,1,1993,1,1,"3",3,0,0,0,"ukraine",1388
4,2,1,1,1,1993,0,2,"4",1,0,1,0,"ukraine",2445
2,1,4,2,2,1993,1,2,"4",3,0,0,1,"ukraine",1804
1,1,1,1,2,1993,0,2,"1",2,0,0,0,"ukraine",489
3,3,1,1,3,1993,1,3,"1",4,0,0,0,"ukraine",644
4,2,1,1,1,1993,1,3,"2",2,0,0,0,"ukraine",1565
1,1,1,1,3,1993,1,2,"1",1,0,0,0,"ukraine",1316
4,2,1,1,4,1993,1,3,"1",2,1,0,1,"ukraine",1686
3,3,1,1,4,1993,0,2,"4",1,1,0,0,"ukraine",386
1,1,1,1,3,1993,1,1,"6",2,0,0,0,"ukraine",2537
1,1,1,1,1,1993,0,2,"4",2,0,0,0,"ukraine",599
3,3,1,1,3,1993,0,1,"4",2,0,0,0,"ukraine",57
3,3,2,1,4,1993,1,1,"7",3,1,0,1,"ukraine",2131
1,1,1,1,2,1993,1,3,"1",2,1,1,0,"ukraine",2021
3,3,2,1,4,1993,1,2,"1",1,1,0,0,"ukraine",535
1,1,1,1,2,1993,1,3,"4",2,0,0,0,"ukraine",201
3,3,3,3,1,1993,1,2,"2",3,0,0,0,"ukraine",2328
3,3,1,1,2,1993,0,2,"4",3,0,0,0,"ukraine",175
1,1,1,1,4,1993,0,1,"5",3,1,0,0,"ukraine",90
3,3,1,1,4,1993,1,1,"2",2,0,0,0,"ukraine",2026
2,1,4,2,2,1993,1,3,"4",3,0,0,0,"ukraine",2319
5,2,1,1,3,1993,1,3,"1",2,1,0,0,"ukraine",707
3,3,1,1,4,1993,1,2,"2",1,1,0,0,"ukraine",182
3,3,1,1,4,1993,1,1,"2",2,1,0,0,"ukraine",797
3,3,1,1,4,1993,1,1,"2",2,1,0,0,"ukraine",2401
2,1,2,1,1,1993,1,3,"4",3,0,0,0,"ukraine",1670
3,3,3,3,2,1993,0,2,"4",2,0,0,0,"ukraine",1439
3,3,2,1,3,1993,1,3,"1",2,0,0,0,"ukraine",2153
2,1,2,1,2,1993,1,3,"1",3,0,0,1,"ukraine",254
3,3,1,1,1,1993,1,2,"1",2,0,0,0,"ukraine",1794
2,1,3,3,2,1993,1,1,"6",1,1,0,0,"ukraine",1446
1,1,1,1,2,1993,0,1,"6",1,0,0,0,"ukraine",2045
1,1,1,1,3,1993,0,2,"5",2,1,0,1,"ukraine",415
